customer_id,contract,internet_service,tech_support,payment_method,paperless_billing,churn
5320-BRKGK,Two year,DSL,Yes,Mailed check,No,No
6284-KMNUF,One year,Fiber optic,No,Electronic check,Yes,No
9689-PTNPG,Month-to-month,Fiber optic,No,Electronic check,Yes,Yes
9465-RWMXL,Month-to-month,Fiber optic,No,Electronic check,Yes,Yes
6229-UOLQL,One year,DSL,Yes,Mailed check,Yes,No
2362-IBOOY,Month-to-month,Fiber optic,No,Electronic check,Yes,Yes
3137-LUPIX,Month-to-month,DSL,Yes,Mailed check,Yes,No
0843-WTBXE,Month-to-month,Fiber optic,No,Bank transfer (automatic),No,Yes
6143-JQKEA,Month-to-month,DSL,No,Credit card (automatic),Yes,No
8676-OOQEJ,Month-to-month,DSL,Yes,Electronic check,No,No
5515-IDEJJ,Month-to-month,No,No internet service,Mailed check,No,Yes
9701-CDXHR,Month-to-month,Fiber optic,No,Mailed check,No,No
7450-NWRTR,Month-to-month,Fiber optic,No,Electronic check,Yes,Yes
8124-NZVGJ,One year,DSL,Yes,Mailed check,Yes,No
2162-FRZAA,Two year,DSL,Yes,Bank transfer (automatic),No,No
5376-DEQCP,Month-to-month,Fiber optic,No,Electronic check,Yes,Yes
5118-MUEYH,Month-to-month,Fiber optic,Yes,Credit card (automatic),Yes,No
9095-HFAFX,Month-to-month,Fiber optic,No,Credit card (automatic),Yes,Yes
5627-TVBPP,One year,No,No internet service,Credit card (automatic),Yes,No
2379-ENZGV,Month-to-month,Fiber optic,No,Electronic check,Yes,Yes
3936-QQFLL,Month-to-month,No,No internet service,Mailed check,No,No
2589-AYCRP,One year,No,No internet service,Bank transfer (automatic),No,No
4067-HLYQI,Month-to-month,Fiber optic,No,Bank transfer (automatic),Yes,No
5124-EOGYE,Two year,No,No internet service,Mailed check,No,No
5057-RKGLH,Two year,No,No internet service,Mailed check,No,No
0292-WEGCH,Month-to-month,DSL,Yes,Electronic check,Yes,No
8910-ICHIU,One year,Fiber optic,No,Credit card (automatic),Yes,No
4097-YODCF,One year,Fiber optic,No,Electronic check,Yes,No
9715-WZCLW,Two year,Fiber optic,No,Electronic check,Yes,No
9786-YWNHU,Two year,DSL,Yes,Mailed check,No,No
6407-GSJNL,Two year,No,No internet service,Bank transfer (automatic),No,No
6005-OBZPH,Month-to-month,Fiber optic,No,Electronic check,Yes,Yes
4049-ZPALD,Two year,Fiber optic,No,Bank transfer (automatic),Yes,No
7932-WPTDS,Month-to-month,DSL,No,Electronic check,Yes,Yes
3733-UOCWF,One year,Fiber optic,Yes,Bank transfer (automatic),Yes,No
6833-JMZYP,Month-to-month,Fiber optic,No,Credit card (automatic),Yes,No
2722-VOJQL,One year,Fiber optic,Yes,Credit card (automatic),Yes,Yes
1310-QRITU,Month-to-month,DSL,No,Electronic check,Yes,No
8961-QDZZJ,One year,Fiber optic,No,Electronic check,Yes,No
9715-SBVSU,Two year,DSL,No,Bank transfer (automatic),Yes,No
8490-BXHEO,Month-to-month,Fiber optic,No,Credit card (automatic),Yes,No
7173-TETGO,Two year,Fiber optic,No,Bank transfer (automatic),No,No
7929-SKFGK,Two year,Fiber optic,Yes,Credit card (automatic),No,No
2300-RQGOI,Two year,No,No internet service,Mailed check,No,No
3563-SVYLG,Two year,DSL,Yes,Credit card (automatic),No,No
5228-EXCET,Month-to-month,Fiber optic,No,Electronic check,Yes,Yes
6435-VWCCY,Two year,Fiber optic,No,Credit card (automatic),Yes,No
4998-IKFSE,Month-to-month,Fiber optic,No,Electronic check,No,No
8630-QSGXK,Two year,DSL,Yes,Bank transfer (automatic),Yes,No
2455-USLMV,Month-to-month,Fiber optic,No,Credit card (automatic),Yes,No
7394-FKDNK,Month-to-month,Fiber optic,No,Electronic check,No,Yes
9488-FVZCC,Two year,DSL,Yes,Bank transfer (automatic),Yes,No
6331-LWDTQ,Month-to-month,DSL,No,Credit card (automatic),Yes,Yes
5995-WWKKG,One year,No,No internet service,Electronic check,Yes,No
1597-FZREH,Month-to-month,DSL,Yes,Electronic check,No,Yes
7879-CGSFV,One year,Fiber optic,No,Mailed check,Yes,No
9921-EZKBY,Month-to-month,Fiber optic,No,Bank transfer (automatic),Yes,No
7432-FFVAR,One year,Fiber optic,Yes,Bank transfer (automatic),No,No
7246-ZGQDF,Month-to-month,DSL,Yes,Electronic check,No,No
7000-WCEVQ,Month-to-month,DSL,No,Mailed check,Yes,Yes
0727-IWKVK,Month-to-month,Fiber optic,No,Electronic check,Yes,Yes
5959-BELXA,Month-to-month,Fiber optic,No,Credit card (automatic),Yes,Yes
4456-RHSNB,Month-to-month,DSL,No,Bank transfer (automatic),Yes,No
3512-IZIKN,Two year,DSL,Yes,Credit card (automatic),No,Yes
2481-SBOYW,Two year,No,No internet service,Credit card (automatic),Yes,No
7109-MFBYV,Month-to-month,DSL,No,Electronic check,No,No
1833-TCXKK,Month-to-month,Fiber optic,No,Bank transfer (automatic),Yes,No
1832-PEUTS,Two year,Fiber optic,No,Credit card (automatic),Yes,No
6141-OOXUQ,Month-to-month,No,No internet service,Mailed check,No,Yes
8660-BUETV,Month-to-month,DSL,No,Mailed check,No,No
0580-PIQHM,One year,Fiber optic,No,Bank transfer (automatic),Yes,No
5696-CEIQJ,Two year,Fiber optic,Yes,Bank transfer (automatic),No,No
7503-ZGUZJ,Month-to-month,Fiber optic,No,Mailed check,Yes,Yes
1696-HXOWK,One year,Fiber optic,No,Mailed check,No,No
3026-ATZYV,One year,DSL,No,Bank transfer (automatic),No,No
4012-YCFAI,Two year,DSL,Yes,Mailed check,Yes,No
2506-TNFCO,Month-to-month,Fiber optic,No,Electronic check,Yes,Yes
9970-QBCDA,Month-to-month,No,No internet service,Credit card (automatic),No,No
8718-PTMEZ,Month-to-month,DSL,No,Electronic check,Yes,Yes
9496-IVVRP,Month-to-month,DSL,No,Bank transfer (automatic),No,No
2207-OBZNX,Month-to-month,DSL,No,Mailed check,Yes,Yes
2657-VPXTA,Month-to-month,Fiber optic,No,Electronic check,Yes,No
6551-VLJMV,Two year,No,No internet service,Credit card (automatic),No,No
1221-GHZEP,Two year,DSL,Yes,Mailed check,Yes,No
9289-LBQVU,One year,DSL,Yes,Mailed check,Yes,No
6142-VSJQO,Month-to-month,DSL,No,Bank transfer (automatic),Yes,Yes
3458-IDMFK,Two year,No,No internet service,Mailed check,Yes,No
6933-FHBZC,One year,DSL,No,Mailed check,Yes,No
0221-NAUXK,One year,No,No internet service,Bank transfer (automatic),Yes,No
9770-KXGQU,One year,Fiber optic,No,Mailed check,No,No
6437-UKHMV,Month-to-month,Fiber optic,No,Electronic check,Yes,Yes
6538-POCHL,Month-to-month,Fiber optic,No,Credit card (automatic),Yes,No
6726-NNFWD,Two year,Fiber optic,No,Credit card (automatic),No,No
3002-WQZWT,Month-to-month,Fiber optic,No,Electronic check,Yes,No
4277-UDIEF,Month-to-month,DSL,Yes,Bank transfer (automatic),No,No
1208-NBVFH,Month-to-month,DSL,No,Electronic check,Yes,No
4912-PIGUY,Month-to-month,Fiber optic,No,Electronic check,Yes,No
1114-CENIM,Month-to-month,DSL,No,Credit card (automatic),Yes,Yes
6060-DRTNL,Month-to-month,Fiber optic,No,Mailed check,Yes,Yes
2725-TTRIQ,Two year,DSL,Yes,Bank transfer (automatic),Yes,No
3374-TTZTK,Two year,Fiber optic,Yes,Electronic check,Yes,No
8990-ZXLSU,Month-to-month,Fiber optic,No,Electronic check,No,No
2275-RBYQS,Month-to-month,DSL,No,Mailed check,Yes,No
8473-VUVJN,Month-to-month,Fiber optic,No,Electronic check,Yes,Yes
6289-CPNLD,One year,DSL,Yes,Mailed check,Yes,Yes
5536-SLHPM,Month-to-month,Fiber optic,No,Electronic check,Yes,Yes
4419-UJMUS,Two year,Fiber optic,Yes,Electronic check,Yes,No
7794-JASDG,Month-to-month,DSL,No,Mailed check,Yes,No
7609-YBPXG,Two year,DSL,Yes,Bank transfer (automatic),No,No
5519-TEEUH,One year,No,No internet service,Mailed check,Yes,No
7856-GANIL,One year,Fiber optic,Yes,Bank transfer (automatic),Yes,No
0804-XBFBV,Month-to-month,DSL,No,Electronic check,No,No
2676-OXPPQ,Month-to-month,DSL,No,Bank transfer (automatic),Yes,No
3703-TTEPD,Month-to-month,DSL,No,Bank transfer (automatic),No,No
2799-TSLAG,Two year,No,No internet service,Bank transfer (automatic),Yes,No
0196-VULGZ,Month-to-month,Fiber optic,No,Electronic check,Yes,Yes
8837-VVWLQ,Month-to-month,Fiber optic,No,Electronic check,No,Yes
2696-NARTR,Month-to-month,Fiber optic,Yes,Electronic check,Yes,Yes
2208-NKVVH,Two year,No,No internet service,Mailed check,No,No
7614-QVWQL,One year,DSL,No,Bank transfer (automatic),Yes,Yes
1976-CFOCS,Month-to-month,DSL,No,Electronic check,No,Yes
4631-OACRM,Month-to-month,Fiber optic,No,Electronic check,Yes,Yes
7139-JZFVG,Two year,DSL,No,Bank transfer (automatic),No,No
4987-GQWPO,Month-to-month,DSL,No,Credit card (automatic),No,No
3755-JBMNH,Month-to-month,Fiber optic,No,Bank transfer (automatic),Yes,Yes
1757-TCATG,One year,No,No internet service,Bank transfer (automatic),No,No
6345-ULYRW,One year,Fiber optic,No,Mailed check,No,Yes
4776-XSKYQ,One year,DSL,Yes,Credit card (automatic),No,No
8048-DSDFQ,Month-to-month,No,No internet service,Mailed check,No,No
5753-QQWPW,One year,DSL,Yes,Electronic check,Yes,No
6010-DDPPW,Two year,No,No internet service,Bank transfer (automatic),No,No
1809-DMJHQ,Month-to-month,DSL,No,Mailed check,No,Yes
6693-FRIRW,Month-to-month,Fiber optic,No,Credit card (automatic),No,No
6586-MYGKD,Two year,DSL,Yes,Credit card (automatic),Yes,No
3173-NVMPX,Month-to-month,DSL,No,Mailed check,Yes,No
0248-PGHBZ,Two year,Fiber optic,Yes,Bank transfer (automatic),Yes,No
0623-GDISB,Month-to-month,DSL,No,Bank transfer (automatic),Yes,No
2892-GESUL,Two year,No,No internet service,Mailed check,No,No
6923-EFPNL,Month-to-month,DSL,No,Credit card (automatic),No,Yes
7472-EQOAV,One year,Fiber optic,No,Bank transfer (automatic),Yes,No
9574-RKJIF,Month-to-month,Fiber optic,No,Electronic check,Yes,Yes
2043-WVTQJ,Month-to-month,DSL,No,Mailed check,No,No
8034-RYTVV,One year,Fiber optic,No,Credit card (automatic),Yes,No
3863-QSTYI,Month-to-month,DSL,Yes,Electronic check,Yes,No
2619-WFQWU,Month-to-month,Fiber optic,No,Mailed check,Yes,Yes
5044-LRQAQ,Month-to-month,Fiber optic,No,Bank transfer (automatic),Yes,No
1716-LSAMB,Two year,DSL,Yes,Bank transfer (automatic),No,No
1333-PBMXB,One year,No,No internet service,Bank transfer (automatic),Yes,No
6546-OPBBH,One year,No,No internet service,Mailed check,Yes,No
5985-BEHZK,One year,Fiber optic,No,Credit card (automatic),No,No
9127-QRZMH,One year,DSL,Yes,Bank transfer (automatic),Yes,No
5919-VCZYM,Month-to-month,No,No internet service,Mailed check,No,No
9644-KVCNC,One year,Fiber optic,No,Bank transfer (automatic),Yes,No
2137-DQMEV,One year,DSL,No,Mailed check,No,No
8174-LNWMW,Two year,No,No internet service,Credit card (automatic),No,No
9279-CJEOJ,Month-to-month,Fiber optic,No,Bank transfer (automatic),Yes,No
7964-VEXDG,Month-to-month,Fiber optic,No,Electronic check,No,No
2404-JIBFC,Two year,DSL,Yes,Bank transfer (automatic),Yes,No
0778-NELLA,Month-to-month,DSL,No,Credit card (automatic),Yes,Yes
8029-XYPWT,Two year,Fiber optic,Yes,Bank transfer (automatic),Yes,No
4614-NUVZD,Month-to-month,Fiber optic,No,Electronic check,Yes,Yes
4632-PAOYU,One year,No,No internet service,Mailed check,No,No
3803-KMQFW,Month-to-month,No,No internet service,Mailed check,No,Yes
6804-GDMOI,Two year,Fiber optic,Yes,Electronic check,Yes,Yes
2990-OGYTD,Two year,DSL,Yes,Bank transfer (automatic),No,No
6646-JPPHA,Month-to-month,Fiber optic,No,Electronic check,No,No
9572-MTILT,Month-to-month,Fiber optic,Yes,Electronic check,Yes,Yes
7658-UYUQS,Month-to-month,Fiber optic,No,Bank transfer (automatic),No,No
7880-XSOJX,Month-to-month,DSL,Yes,Mailed check,No,No
9611-CTWIH,Month-to-month,Fiber optic,No,Electronic check,Yes,Yes
4589-IUAJB,Two year,No,No internet service,Bank transfer (automatic),No,No
0329-GTIAJ,Month-to-month,Fiber optic,Yes,Electronic check,Yes,Yes
8746-BFOAJ,One year,No,No internet service,Bank transfer (automatic),No,No
8457-XIGKN,Month-to-month,No,No internet service,Credit card (automatic),Yes,No
6072-NUQCB,One year,No,No internet service,Bank transfer (automatic),No,No
6629-CZTTH,Month-to-month,DSL,No,Mailed check,Yes,Yes
8838-GPHZP,Two year,No,No internet service,Mailed check,Yes,No
8750-QWZAJ,Two year,No,No internet service,Bank transfer (automatic),No,No
5364-EVNIB,Month-to-month,Fiber optic,No,Electronic check,Yes,Yes
6918-UMQCG,Month-to-month,Fiber optic,No,Electronic check,No,No
0675-NCDYU,Two year,Fiber optic,Yes,Credit card (automatic),Yes,No
6339-DKLMK,Month-to-month,DSL,No,Electronic check,Yes,No
1346-PJWTK,Month-to-month,Fiber optic,Yes,Credit card (automatic),No,No
5088-QZLRL,Month-to-month,No,No internet service,Electronic check,No,No
8023-QHAIO,Month-to-month,Fiber optic,Yes,Bank transfer (automatic),Yes,No
4397-FRLTA,Month-to-month,No,No internet service,Mailed check,No,No
3057-VJJQE,Two year,DSL,No,Mailed check,No,No
5087-SUURX,Month-to-month,DSL,No,Electronic check,Yes,Yes
2302-OUZXB,Two year,DSL,No,Bank transfer (automatic),No,No
8133-ANHHJ,One year,Fiber optic,Yes,Bank transfer (automatic),No,No
2270-CHBFN,Month-to-month,Fiber optic,Yes,Credit card (automatic),Yes,No
0013-EXCHZ,Month-to-month,Fiber optic,Yes,Mailed check,Yes,Yes
5982-FPVQN,Month-to-month,Fiber optic,No,Electronic check,Yes,No
9107-UKCKY,One year,DSL,No,Electronic check,Yes,No
4654-ULTTN,Two year,DSL,Yes,Credit card (automatic),Yes,No
5550-VFRLC,Month-to-month,Fiber optic,No,Electronic check,Yes,Yes
5546-BYZSM,Month-to-month,No,No internet service,Electronic check,No,No
1492-KGETH,One year,DSL,Yes,Bank transfer (automatic),No,No
4929-BSTRX,Month-to-month,DSL,No,Mailed check,Yes,Yes
4163-HFTUK,One year,No,No internet service,Electronic check,No,No
8215-NGSPE,Two year,No,No internet service,Mailed check,No,No
2225-ZRGSG,Two year,Fiber optic,Yes,Bank transfer (automatic),No,Yes
8859-YSTWS,One year,No,No internet service,Bank transfer (automatic),No,No
5271-YNWVR,Two year,Fiber optic,Yes,Electronic check,Yes,Yes
7601-DHFWZ,Two year,No,No internet service,Credit card (automatic),No,No
2657-ALMWY,Month-to-month,Fiber optic,No,Electronic check,No,Yes
6330-JKLPC,Month-to-month,Fiber optic,No,Bank transfer (automatic),Yes,Yes
4667-OHGKG,Month-to-month,No,No internet service,Mailed check,Yes,Yes
1998-VHJHK,One year,No,No internet service,Mailed check,No,No
1707-HABPF,One year,Fiber optic,No,Bank transfer (automatic),Yes,No
1660-HSOOQ,Month-to-month,DSL,No,Mailed check,Yes,Yes
7253-UVNDW,Two year,DSL,Yes,Credit card (automatic),No,Yes
0487-VVUVK,Month-to-month,No,No internet service,Mailed check,Yes,No
7228-OMTPN,Month-to-month,Fiber optic,No,Electronic check,Yes,Yes
5063-IUOKK,Two year,No,No internet service,Mailed check,No,No
4508-OEBEY,One year,DSL,Yes,Credit card (automatic),Yes,No
0027-KWYKW,Month-to-month,Fiber optic,No,Electronic check,Yes,No
2308-STERM,Month-to-month,No,No internet service,Mailed check,No,No
5982-XMDEX,Two year,No,No internet service,Bank transfer (automatic),No,No
6284-AHOOQ,Month-to-month,Fiber optic,Yes,Bank transfer (automatic),Yes,Yes
6051-PTVNS,One year,No,No internet service,Credit card (automatic),No,No
2344-JMOGN,Month-to-month,Fiber optic,Yes,Mailed check,Yes,Yes
3799-ISUZQ,Month-to-month,Fiber optic,No,Bank transfer (automatic),Yes,Yes
2877-VDUER,One year,DSL,Yes,Mailed check,No,No
9152-AMKAK,Two year,DSL,Yes,Mailed check,Yes,No
1794-HBQTJ,Month-to-month,DSL,No,Credit card (automatic),Yes,Yes
9432-VOFYX,Month-to-month,Fiber optic,No,Electronic check,Yes,No
8049-WJCLQ,Month-to-month,DSL,No,Mailed check,No,No
6586-PSJOX,One year,DSL,Yes,Credit card (automatic),No,No
2460-FPSYH,Month-to-month,DSL,No,Electronic check,Yes,Yes
9705-ZJBCG,One year,DSL,Yes,Bank transfer (automatic),No,No
4818-DRBQT,Month-to-month,Fiber optic,No,Bank transfer (automatic),Yes,Yes
1320-HTRDR,Month-to-month,Fiber optic,No,Electronic check,Yes,Yes
6847-KJLTS,Month-to-month,Fiber optic,Yes,Bank transfer (automatic),Yes,No
9670-BPNXF,One year,DSL,Yes,Credit card (automatic),Yes,No
3913-FCUUW,Two year,DSL,Yes,Bank transfer (automatic),Yes,No
3301-VKTGC,One year,Fiber optic,No,Bank transfer (automatic),Yes,No
1493-AMTIE,Month-to-month,No,No internet service,Bank transfer (automatic),Yes,Yes
9555-SAHUZ,Month-to-month,DSL,No,Electronic check,No,No
0816-TSPHQ,Month-to-month,No,No internet service,Mailed check,No,No
9932-WBWIK,Month-to-month,No,No internet service,Mailed check,No,No
4619-EVPHY,One year,Fiber optic,No,Bank transfer (automatic),Yes,No
5286-YHCVC,Two year,Fiber optic,No,Bank transfer (automatic),Yes,No
6424-ELEYH,Month-to-month,Fiber optic,No,Credit card (automatic),Yes,Yes
4391-RESHN,Month-to-month,Fiber optic,Yes,Mailed check,Yes,Yes
9115-YQHGA,Month-to-month,DSL,Yes,Electronic check,Yes,No
4462-CYWMH,Month-to-month,Fiber optic,No,Bank transfer (automatic),Yes,No
8963-MQVYN,Month-to-month,No,No internet service,Electronic check,Yes,No
2458-EOMRE,Month-to-month,DSL,No,Bank transfer (automatic),No,No
9334-GWGOW,Month-to-month,Fiber optic,No,Electronic check,Yes,No
6821-BUXUX,Month-to-month,Fiber optic,No,Electronic check,Yes,Yes
5028-HTLJB,Month-to-month,No,No internet service,Mailed check,No,Yes
9801-GDWGV,Month-to-month,Fiber optic,No,Electronic check,Yes,Yes
6542-LWGXJ,Month-to-month,DSL,No,Mailed check,No,No
5567-GZKQY,Two year,No,No internet service,Credit card (automatic),No,No
1222-LRYKO,Month-to-month,No,No internet service,Mailed check,No,No
2320-JRSDE,Month-to-month,No,No internet service,Electronic check,Yes,Yes
2087-QAREY,Month-to-month,DSL,No,Mailed check,Yes,No
0601-WZHJF,Month-to-month,DSL,No,Electronic check,No,Yes
4423-JWZJN,One year,Fiber optic,No,Credit card (automatic),No,No
5143-WMWOG,Month-to-month,No,No internet service,Electronic check,No,Yes
6490-FGZAT,Month-to-month,No,No internet service,Mailed check,No,No
5393-RXQSZ,Month-to-month,Fiber optic,No,Electronic check,No,Yes
7452-FOLON,One year,No,No internet service,Bank transfer (automatic),No,No
2320-TZRRH,One year,No,No internet service,Mailed check,No,No
0231-LXVAP,Month-to-month,Fiber optic,Yes,Electronic check,Yes,Yes
9444-JTXHZ,Month-to-month,Fiber optic,No,Electronic check,No,Yes
4942-VZZOM,One year,DSL,No,Credit card (automatic),Yes,No
5510-BOIUJ,Month-to-month,No,No internet service,Mailed check,No,Yes
7502-BNYGS,Month-to-month,DSL,No,Credit card (automatic),Yes,No
4291-HYEBC,One year,DSL,No,Electronic check,Yes,No
6147-CBCRA,Month-to-month,No,No internet service,Mailed check,No,No
6047-SUHPR,One year,DSL,No,Electronic check,No,No
4471-KXAUH,Month-to-month,Fiber optic,Yes,Electronic check,Yes,Yes
9752-ZNQUT,Month-to-month,DSL,No,Electronic check,Yes,No
7638-QVMVY,Month-to-month,Fiber optic,No,Electronic check,Yes,Yes
1576-PFZIW,Two year,Fiber optic,No,Credit card (automatic),No,No
5666-MBJPT,Two year,No,No internet service,Bank transfer (automatic),Yes,No
7312-XSBAT,Month-to-month,DSL,No,Electronic check,No,No
3096-GKWEB,Month-to-month,Fiber optic,No,Electronic check,Yes,No
2371-JQHZZ,Month-to-month,Fiber optic,No,Electronic check,Yes,No
0674-GCDXG,Two year,DSL,Yes,Bank transfer (automatic),Yes,No
1121-QSIVB,One year,DSL,No,Mailed check,Yes,No
4396-KLSEH,Month-to-month,No,No internet service,Electronic check,Yes,No
3244-DCJWY,Month-to-month,Fiber optic,No,Electronic check,Yes,Yes
2824-MYYBN,Month-to-month,Fiber optic,No,Electronic check,Yes,No
0875-CABNR,Month-to-month,Fiber optic,No,Credit card (automatic),Yes,Yes
6345-HOVES,Month-to-month,DSL,No,Bank transfer (automatic),Yes,No
8318-LCNBW,One year,DSL,No,Credit card (automatic),No,No
6469-QJKZW,Month-to-month,No,No internet service,Electronic check,No,No
0147-ESWWR,Month-to-month,Fiber optic,Yes,Electronic check,Yes,No
1217-VASWC,One year,Fiber optic,No,Bank transfer (automatic),Yes,No
7812-FZHPE,Month-to-month,No,No internet service,Mailed check,No,Yes
6370-ZVHDV,Two year,No,No internet service,Bank transfer (automatic),No,No
5915-DGNVC,One year,DSL,No,Electronic check,No,No
6260-XLACS,One year,No,No internet service,Mailed check,No,No
3566-CAAYU,Two year,DSL,Yes,Electronic check,No,No
4983-CCWMC,Month-to-month,Fiber optic,No,Mailed check,Yes,No
9103-CXVOK,Month-to-month,No,No internet service,Electronic check,No,No
2896-TBNBE,One year,Fiber optic,No,Electronic check,No,No
4797-AXPXK,Month-to-month,DSL,Yes,Electronic check,Yes,Yes
5229-PRWKT,Month-to-month,Fiber optic,No,Electronic check,Yes,Yes
6982-UQZLY,Month-to-month,No,No internet service,Mailed check,Yes,Yes
2522-WLNSF,One year,DSL,Yes,Bank transfer (automatic),No,No
3841-CONLJ,Month-to-month,DSL,No,Electronic check,No,No
5057-LCOUI,Month-to-month,DSL,No,Electronic check,Yes,Yes
0193-ESZXP,One year,Fiber optic,Yes,Credit card (automatic),Yes,Yes
4475-NVTLU,Two year,No,No internet service,Electronic check,No,No
4369-HTUIF,Month-to-month,Fiber optic,No,Bank transfer (automatic),Yes,Yes
9386-LDCZR,One year,Fiber optic,Yes,Credit card (automatic),Yes,No
9585-KKMFD,Two year,No,No internet service,Mailed check,Yes,No
5399-ZIMKF,Month-to-month,Fiber optic,No,Electronic check,Yes,No
0336-KXKFK,Two year,DSL,Yes,Credit card (automatic),Yes,No
5619-XZZKR,One year,No,No internet service,Mailed check,No,No
3948-FVVRP,Month-to-month,DSL,Yes,Mailed check,No,No
5327-XOKKY,Two year,DSL,No,Credit card (automatic),Yes,No
0983-TATYJ,One year,DSL,Yes,Mailed check,Yes,No
1813-JYWTO,Two year,Fiber optic,No,Bank transfer (automatic),No,No
0156-FVPTA,Month-to-month,DSL,Yes,Electronic check,Yes,Yes
